제목,내용,게시자,게시날짜
맑눈광 오리에요,안녕하세요 맑은 눈의 광인 판다파우치 입니당♡,사랑해 공식 팬카페,2023.09.27.
시리안과 빅토리 만화,안녕하세요 ~ 유튭 팬치였다가 생방보고 왁물원 가입해서 첫 글로 만화를 그려왔습니당 재미있게 봐주셨으면 좋겠어요 재밌게 보셨으면 좋겠습니다 아카데미 응원합니다 다들 화이팅,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.27.
Hanging Out,입맛없어서 안먹으니까 저녁에 육비 3천원치 먹어도 배불렀음ㅋㅋㅋ #소식좌 맑눈광지나 이번엔 회전목마샷 쫌 건짐ㅋ 나모지 셀카~~ 이 날 얼굴 쫌 괜? 그리고 집에 오는 길에 출처는아마예준이프사미안예준아! 뻗음. 중학교 1학년 학생 10명이 지하철안에서 바닥에...,jinablog,2023.09.27.
네지레 채색중,"이 그림을 그릴 때 트레이싱이거나 구도, 포즈를 참고한 그림이 있나요? -> x 있다면 원본 이미지 및 출처를 남겨주세요 ->x 맑눈광ㄷㄷ 여러가지 채색법 시도해보고있어요b",그려봐요 메리마의 숲,2023.09.27.
영국 어학연수 생활,황희찬 맑눈광 렛츠고 은근할 것도 볼 것도 많았던 울버 갤러리 생각보다 넘 조아씀 갤러리에서 엽서 사서 애들한테 편지도 썼다 Pub night 내돈내산 펍나잇... 이게무슨 아무래도 우리 유학원에 삥 뜯긴 게 분명함 아 영국은 펍이 활성화되어 있는 것 같더라 가족 단위...,ᴀʀᴄʜɪᴠᴇ ʙ,2023.09.27.
도쿄인데 태국생각 또나는오늘,관광에 힘쓰고 외국인이 마음껏 마사지도받고 술도마시고 맛잉는겅도 먹을수잇는 태국이 그립네요 태국은 영어로 응대를하지만 여기선 그냥 계속 속사포일본어를 하니 돌지경입니다 못알알아들으면 맑눈광 ㅠ 혼여로는 일본이좋다라는말에 일본어하면을 전제로할게요,"태사랑- 태국,방콕,치앙마이,파타야,푸켓,카오산,동남아자유여행",2023.09.27.
9월달 블로그는 징짜 올려야징,겁내 맑눈광이니 무섭다느니 ㅇ래서 표정연습 영상봤는데 입꼬리가 무슨 사시나무마냥 달달떨려소 포기… 자는 떠유니 괴롭히깅 재미지다 ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅋ 아 우리 빨리 릴스찍어서 반계정에 올려야대는뎅 쇠뎡아 빨리 올려봐 우리 겁내...,쁍,2023.09.27.
가발나라 앞머리가발 : 노앞머리에 얹어본 앞머리가발후기 입니다,(feat.세미맑눈광) 아무래도 머리를 높게 묶으면 경계가 뚜렷하게 보여서 아래쪽으로 내려 묶었는데 이렇게 하면 경계를 윗머리로 가릴 수 있어서 진심으로 푼 머리보다 묶은 게 훨씬 자연스러웠다. 아래 영상에서처럼 팁을 드리자면 앞머리가 없는 머리라도 머리끝에서 2cm...,하루하루,2023.09.27.
스타워즈 레고 : 스카이워커 사가 - 보이지않는 위협 (19),저 의미심장한 눈깔은 뭐지? 맑눈광... 탈출하며 다스몰과 싸우는 콰이곤. 그리고 추격에 실패한 다스몰. 은하계로 나왔을때 뭘하란건지 몰라서 당황하게 된다. 지도를 따로 펼치고 코러산트를 찍어주어야 한다. 코러산트에 도착. 여기서는 파드메를 조작하게 된다.,미래시의 변증법,2023.09.27.
모루인형 만들기 그리고 홍데이트,귀엽당 약간 맑눈광.. 예쁜 간판 (속닥)환승연ㅇ..ㅐ....현ㄱㅠ....? 홍대 이모저모 구경하면서 망원으로 넘어왔다 페리도트 망원 냠냠 굿~ 저녁 8시에 미리 예약하고 간 페리도트 가게가 크지 않고 테이블이 적어서 미리 예약하고 갔는데 조용하고 분위기가 좋아서 다행이었다!...,HE:ON,2023.09.27.
나.... 떨고 있니?..(feat. 경주월드),만난 맑눈광 나무 정각에 노래를 부른다는 말에 사진찍고 정각 기다리는중 정각이 다되어가니 코를 드릉드릉하는 맑눈광나무 나무에 정신팔린 잼민뚱냥 잼민이는 회전목마를 그냥 지나칠수없지! 집사가 탄 말 애들만 태우다가 집사 태우고 놀랬는지 얼굴이 시뻘게졌다...,뚱냥이 관찰일지,2023.09.27.
어우 이건…..,라니 쥰내 맑눈광인데요 ㅋㅋㅋㅋ,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.27.
그동안의 낙서... 그림...,"소드.... 켓.............(얘 왜이래 화보에서 그렸던 주카로커... 그거 찐사랑 확인법 커비... 학교에서 그렸던 소드켓... 그그. 3D그림판 로켓이.라는... 좀 오래전에 그렸던거... 컾프 느낌이넹 와 그동안 진짜 많이 그렸네.. 참 많다,, 응 공부하다 본 으로 ㅁㅂ",유닛이가 미쳤어요,2023.09.27.
[구디]크크다방_구로디지털단지역 커피 맛집,"저 양피쿵야는 볼때마다 넘 깜직하고 귀엽네요,,(와이프 닮았..맑눈광의 원조) 저는 주먹밥쿵야 키링이 갖고 싶더라고요 와이프는 이 못되게 생긴 녀석이 귀엽대요.. 취향이 독특한듯 모바일 폰게임으로도 너무 유명한 세븐나이츠 피규어들도 이쁘게 나열되어 있구요...",쭈&찌 맛집/카페 원정대,2023.09.27.
2023 월간 조저성 6월호,맑눈광 품절 아 품절이라고~~~ 국수 중독돼서 또 해먹었다!!! 김가루는 진짜 조미료다 김가루 진짜 다시다 김가루 완전 msg 짱 글고 김밥중독도 됐었고 물회중독도 됐었고 마파두부 중독도 됐었습니다~ 아아아니 마파두부 레시피 쥑이는 거 있음 이거 마켓컬리 두반장 후기에...,나 조저성,2023.09.27.
Goodbye Summer,"너무너무너무 아팠다 사실 빼는 순간은 하나도 안아팠는데, 이후 7일간 너무 아팠다 ㅠ 엄마아빠랑 살때 빼서 너무나 다행 혼자 빼러간다니까 따라가준 아빵고마웅 발발 떠니까 쥐어주신 맑눈광키티.. 어디서 사신건지 의사선생님이랑 계속 헛웃음때리다가 억지로 의자...",빈수레가 요란하다,2023.09.27.
[여의도 IFC] 맥도날드 파밭스토어,"여기 맥도날드 뭐 열렸나?""라고 궁금증 유발 효과도 있지 않았을까 싶네요 진도 대파와 콜라보한 상품답게 전면적으로 파와 관련된 게임과 소품이 많았습니다 -* 갱장히 큰 대파쿵야도 있었어요ㅎㅎ 맑눈광....쿵야.. 맥도날드 쿠션을 비롯해서 광고에 나온 소품과...",동글,2023.09.27.
10월 일상(스터디즈/동기청첩장/미라클모닝운동시작/대하/도혀니/장충동족발/건강한주말/영은데이트),무빙 마지막화! 빔프로젝터 연결해서 보기!!! 주말의 마무리~! 티비가 없는건 좀 좋다 동생이 사줬던 디저트 떡볶이는 혼자 먹지만 디저트는 사다주는 착한동생 동생이랑 보스턴시사회 임시완 다리 경련까지 연기라면 진짜 연기천재같다. 의 느낌 사이좋은 우리,승그니의 잘먹고 잘사는 일상,2023.09.27.
"[공공기관 홍보영상]수능은 교과서 위주로, 회사 생활은 고용노동부 홍보 영상으로!","그러나 회사는 ‘라떼 마시는 꼰대’와 ‘맑눈광 MZ’가 싸우는 전쟁터가 아닙니다. 세대 간 가치와 행동 방식의 차이는 ‘갈등’으로 풀 게 아니라 서로의 다름을 인정하고 개인에 대한 이해와 존중, 배려를 바탕으로 한 ‘소통’으로 풀어야 합니다. 물론, ‘소통’...",마제스타지,2023.09.27.
10217 안주희 구리의 일상,행복해하는구리 이쁜짓하는구리 밥먹는구리 자는구리 생각하는구리 부끄러운구리 멍때리는구리 l 축하하는구리 집가는구리 MZ구리 놀라는구리 땀흘리는구리 힘든구리 공부하는구리 커피먹는구리 아침에눈뜨는구리 다크서클심한구리 술마신구리 대답하는구리 구리,세원고 미술,2023.09.27.
중국 쪽은 우마 이렇게 얼굴 바꾸라고 하네,이쁘긴 하지만 뭔가 이상한데 추가),제5인격 공식 카페,2023.09.26.
상큼함 버리고 시크미 자랑하는 맑눈광 안유진 움짤,https://newsposts.kr/455840c/169563709962,성인들의 즐거움 ㆍ움짤ㆍ연애인ㆍ걸그룹ㆍ여캠등,2023.09.26.
상큼함 버리고 시크미 자랑하는 맑눈광 안유진 움짤,https://newsposts.kr/455840c/169563709962,노출카페(연예인노출/걸그룹/아이돌/은꼴사/움짤),2023.09.26.
상큼함 버리고 시크미 자랑하는 맑눈광 안유진 움짤,https://newsposts.kr/455840c/169563709962 #연예인움짤,연예인움짤 아이돌움짤,2023.09.26.
맑눈광,오전근무 스타뜨‼️ 맑은 눈의 광인 오전 급한 업무하고 큰딸 무릎이 자꾸 아프대서 병원 데려가야 하네용 귓구녕 막고 일의 능률 올려볼게용‼️,★카니발 공식동호회[카니발패밀리]KA4 페이스리프트 하이브리드,2023.09.26.
<포켓몬 도감> 40탄!!! ♀️(특별탄),"달콤한 향기가 나며 잘 튕기는 부드러운 몸은 한번 튀기 시작하면 멈추지 않는다. 타입,분류,특성 모두 같음 푸푸린 졸귀 근데 풍선..포켓몬이라는게 또 있네요..? 흔들풍선만 그런줄.. 사실 저는 푸린이 볼때마다 생각해요 얘가 의 원조 아닐까..하고 ㅋㅋㅋㅋㅋㅋ",포켓몬 유나이트 카페 : 포유카 Pokemon UNITE 롤,2023.09.26.
"✅ 23.09.25 챤클립 ( 아이네님 후기뱅, 징버거님 후기뱅, 고세구님 ) ✅",세구세구 : 챠니가 진짜 귀여운 점이 뭔지 알려줄까요? 맑눈광 쿵야세돌 모음에 좋아하시는 세구님 사진을 클릭하시면 이동합니다. + 혹시 저희가 미처 찾지 못한 클립이나 관련된다고 생각되는 클립이 있으면 제보해주세요. 추가하도록 하겠습니다.,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.26.
[름] [월부학교 라즈베리 토핑 올라 간 임장 8도비빔면 라린아이] 라씨가문 후예들의 마지막 반모임 후기,"안녕하세요 꿈을 그리며 닮아가는 아이, 그린아이, 아니 라린아이입니다. 지난 주 목요일, 월부학교 여름학기 8반의 마지막 반모임이 있었는데요 3개월이라는 시간이 이렇게 빨리 지나갈 줄 몰랐는데 벌써 아쉬운 마무리와 이별이 다가오고야 말았습니다 ㅠㅠ 마지막이어서...",월급쟁이부자들 (직장인 재테크 부동산 스터디 경매 파이어족),2023.09.25.
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ맑눈광,저게 바로 그 맑눈광 쿵야 이네땅이근요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋᱍᱍᱍᱍᱍᱍᱍᱍᱍᱍᱍᱍᱍᱍ,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.25.
간만에 올리는 순덕이,"(넘 살찌고있어서 요새 살짝조절중) 간식 잘안주는데 밥을 너무 잘먹구 비글오빠 닮아가는지 미친체력 보여주는중입니다 제눈엔 맑눈광인데 남이볼땐 무섭나봐요 ~ 산책은 당분간 새벽, 야간에만 해야겠어요~",판도라&까발로 도베르만,2023.09.25.
마네킹 1/2이 졸눈인 사람,"에50파50 맑눈광st 장점 ♥ 금발,갈발,핑발에 잘 어울림 ♥ 일믹 벽안 렌즈 中 유일하게 밝은 톤 ♥ 웜,쿨 제약이 크지 않음 단점 ● 무채색 헤어에는 헤어랑 성형이 붕 떠버림 저는 후에 파랑비율을 더 높여주려구요ㅋㅋㅋ 파72보28 장점 ♥ 졸눈 中 커믹렌 티가 많이 나는...",메이플스토리M 유저 커뮤니티 카페,2023.09.25.
맑눈광두 ㅋㅋㅋㅋㅋㅋㅋㅋ,댕웃기네 ㅋㅋㅋㅋ,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.25.
택배는몽골몽골 내 몸도 몽골로 택배보내파요,"그리고 이 형님들을 쥐락펴락하는 맑눈광 = 맑은 눈의 광인강훈과의 캐미 장난 아니더라고요.보고 있으면 강훈이 육아를 당하는 게 아니라 형님들 조련하는 거 같기도 하고 ㅎㅎ 다시 한동안 몽골앓이 할 것만 같네요. 뻥뚫린자연과 내츄럴 여행기 택배는 몽골몽골, 지금...",유감군 - 유머감각있군(친목/영화/드라마/연예인/다이어트),2023.09.25.
수경끈과 코걸이의 중요성,ㅠㅠ 멀쩡한 수경 버릴뻔했는데 카페 덕분에 살았네요 감사합니다 근데 모델은 잘못 골랐는지 눈알이 다 비치고 뭔가 확대되어보여요...살짝 맑눈광재질ㅋㅋㅋ 그래서 강습때는 못 쓰고 자유수영때 아무도 나한테 말 안 걸었으면 좋겠을때 쓰고있어요,"수영 코디카페 SHC(수영배우기,수영복,수경,수모,아레나,졸린)",2023.09.25.
[ 체험단 | 후기 - ③ ] 샥즈 오픈핏 OPENFIT -- 외전 !!!,늘 에어팟 끼고 일하는 - 맑눈광 이아영 인턴 젊은 꼰대 - 주현영 대리 그냥 - 정상훈 과장 SHC 인기멤버 - 고수 과장 영업팀 교육 담당 - 정우성 부장 SHC 미국 지사 - 다니엘 헤니 차장 오픈핏은 착용한 채로 귀를 팔 수 있습니다. 물론 내 욕하는 것도 들을 수 있습니다....,"수영 코디카페 SHC(수영배우기,수영복,수경,수모,아레나,졸린)",2023.09.25.
게임중독자가 된 캐릭터,홈파열고 미니게임 앉혀놓고 잠들었는데 갈치님께서 찍어주신 캐릭텈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭔가 맑눈광 게임중독자 같아요 ㅋㅋㅋ ㄱㅇㅇ,플레이투게더 공식카페,2023.09.25.
"230924 타비후기 : 왜요의 악마, 사이버펑크",사펑은 전에 한 번 해봤던 영향도 있겠지만 새삼 스토리의 큰 줄기를 안 놓치고 이해하면서 진행한다 싶더라 역시 문학소녀 최고 캬 암튼 너무 재밌었고 내일 또 보자구 바이뿡빵띠~ ૮⑅ᐡ•ﻌ•ᐡა 부끄가 2배 / 키모가 2배 미니타비를 찾아라 / 왜요의 악마 빨딱...,스텔라이브,2023.09.25.
✅ 23.09.24 챤클립 1 ( 세구님 후기뱅 ) ✅,형을 계속 뚫어져라 쳐다보신 세구님 이세돌을 꼬옥 안아주신 세구님 초시계챤 맑눈광네를 보신 세구님 : 이거 멤버들 다 만들어줘!!! : 이거 진짜 멤버들 다 만들어줘!!! 형에게 민수행동하신 세구님 : 왁굳님께서 나량 챠니 못 맞추고 있을 때 뚫어지게 쳐다보시다 보니...,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.24.
[해리포터 관련] 팬픽 추천해주세요,"혹시 해머분들은 해리포터 팬픽 자주 읽으시나요? 저는 자주 읽는데, 요즘 읽을 팬픽이....(아는걸 다 읽어버렸어요...) 혹시 팬픽 추천 해주실 수 있을까요? P.S. 요거는 [해리포터 관련] 요거 붙이는 것 맞죠?",해리포터와 머글들의 이야기,2023.09.24.
맑눈광 이건가요,?,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.24.
세굳형 아잉네 맑눈광 가져왔어,이거 맞아?,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.24.
ㅃ 랜덤통화하는 친구 옆에서 그 쪽도 홍박사님 아쉐요오~?랑 문재인이랑 이랑 도라에몽 성대모사 했더니 성대모사 듣자마자 상대방들 다 나갔데요,어째서죠 선생님들?,제5인격 공식 카페,2023.09.24.
다시시작,맑눈광으로 밤새리라,한국꼬똥켄넬,2023.09.24.
"기억해,,2022년 7월 4일,, 엥크레에 들어온 순간,,,✨",Story 맑눈광 김아영 차세대 YG걸그룹 베이비몬스터 겉바속촉 아이돌 몬스타엑스 'SEVEN'으로 돌아온 정국 저는 달고나 스토리 라인을 진행하면서 강조자막을 직접 제작한게 가장 기억에 남습니다 평소에 예능을볼때도 자막이 한 몫을 크게 한다고 생각을했어서 최대한...,[엔터테인먼트 클럽] 엥크레,2023.09.23.
맑눈광,걍 돌아다니는짤인데 식빵이 합성해봤고든요.. 혼자 웃음..특히 저 사진이 맑눈광처럼 나와서,"햄사모 - 햄스터를 사랑하는 모임, 햄스터 다람쥐 저빌 무료분양",2023.09.23.
비챤 진짜 맑눈광 같이 그려져서 넘 귀여워요 ㅋㅋㅠㅠ,레쟌도 귀여움,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.23.
9/23 - 수업모습,오늘은 민지쌤의 맑눈광 수업을 스타트로!! 눈을 말똥하게 뜨라고 쌤들이 항상 이야기하죠!! 거울을 보면서 연습해 봅시다 ㅎㅎ 지원동기 자기소개 등 기본 질문은 다 완성시켰으니 본격적으로 다양한 답변을 준비해 볼까요 ㅎㅎㅎ 몇번이나 다시 쓰게해도 열심히 따라와주는...,크루쉽스터디센터학원,2023.09.23.
내용 수정) 내일 같이보기는 11시 30분! 뱅온은 11시!,빡센 케이스에선 게임 화면 내에서 바이비를 할수도?!?) 고거 한가지는 양해 부탁드리겠읍니다 홍홍 다들 내일 재미있는 애니메이션 같이보기와 맑눈광 현실부정중인 주인공과 함께 해주시라에요~!! 과연 오야붕을 만날 수 있을 것인가...!!!!! 코노 오레가 찾아가보겠읍니닷...,이비의 목장,2023.09.23.
